ID,SMILES,Monoisotopic_Mass,InChI_Key
C10550,C[C@H]1CC[C@@H]2N(C1)C[C@@H]1[C@H](CC[C@H]3[C@@H]4CC(=O)[C@H]5C[C@@H](O)CC[C@]5(C)[C@H]4C[C@H]31)[C@]2(C)O,429.32429423599996,IQDIERHFZVCNRZ-YUYPDVIUSA-N
C10551,CCCCCCCCCCCCCCCc1cc(O)cc(O)c1,320.271530392,KVVSCMOUFCNCGX-UHFFFAOYSA-N
C10552,C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)N(C)C,345.30316486800007,UJGXCOFZMJCRLN-VBFLNORGSA-N
C10553,CC1=C2C(=O)[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]2CC[C@]12O[C@@H]1C[C@H](C)CN[C@H]1[C@H]2C,425.292994108,CLEXYFLHGFJONT-DNMILWOZSA-N
C10554,O=Cc1ccc2c(c1)OCO2,150.031694052,SATCULPHIDQDRE-UHFFFAOYSA-N
C10555,C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](N(C)C)CC[C@]4(C)[C@H]3CC[C@@]21C)N(C)C,372.350449408,YTNIUPZRMQLHNV-XSIUSZODSA-N
C10556,CN[C@H]1CC[C@@]2(C)C(=CC[C@@H]3[C@@H]2CC[C@]24C(=O)O[C@@H](C)[C@H]2CC[C@@H]34)C1,343.25112929600004,RSFPISDAJMWREU-CDFICMNGSA-N
C10557,CC[C@@H](C)C(=O)O[C@H]1[C@H](O)[C@H]2[C@@H](CN3C[C@@H](C)CC[C@H]3[C@@]2(C)O)[C@@H]2C[C@]34O[C@]5(O)[C@@H](OC(=O)[C@@](C)(O)CC)CC[C@@]3(C)[C@@H]5[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]4[C@@]21O,793.4248556960001,HYTGGNIMZXFORS-MGYKWWNKSA-N
C10558,CC[C@@H](C)C(=O)O[C@H]1[C@H](O)[C@H]2[C@@H](CN3C[C@@H](C)CC[C@H]3[C@@]2(C)O)[C@@H]2C[C@]34O[C@]5(O)[C@@H](OC(=O)[C@@](C)(O)[C@@H](C)O)CC[C@@]3(C)[C@@H]5[C@@H](OC(C)=O)[C@@H](OC(C)=O)[C@H]4[C@@]21O,809.419770316,BFLXOMFFVWQPAZ-WLZWUCNJSA-N
C10559,C[C@H]1CC[C@@H]2N(C1)C[C@H]1[C@@H]3C[C@]45O[C@]6(O)[C@@H](O)CC[C@@]4(C)[C@@H]6[C@@H](O)[C@@H](O)[C@H]5[C@]3(O)[C@@H](O)[C@H](O)[C@@H]1[C@]2(C)O,525.2937819559999,CKJAABZFXLMMCS-MKKPLVDTSA-N
C10560,C[C@H]([C@H]1NC[C@H](C)C[C@@H]1O)[C@H]1[C@H](O)C[C@H]2[C@@H]3CC[C@H]4C[C@@H](N)CC[C@]4(C)[C@H]3CC[C@@]21C,432.37157877600004,SSDNUGHQUZHHEE-YGUMODFPSA-N
C10561,C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H](O[C@H]3CC[C@@]4(C)C(=CC[C@H]5[C@@H]6C[C@@H]7O[C@]8(CC[C@@H](C)CN8)[C@@H](C)[C@@H]7[C@@]6(C)CC[C@@H]54)C3)O[C@@H]2CO)[C@H](O)[C@H](O)[C@H]1O,867.4980206360001,MBWUSSKCCUMJHO-ZGXDEBHDSA-N
C10562,C[C@H]1CC[C@H]2[C@@H](C)[C@H]3[C@H](C[C@H]4[C@@H]5CC=C6C[C@@H](O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)CC[C@]6(C)[C@H]5CC[C@@]43C)N2C1,867.4980206359999,ZGVSETXHNHBTRK-NPQOSWHTSA-N
C10563,C[C@@H]1[C@H]2NC[C@H](C)C[C@]2(O)O[C@@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@@H](N)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@@H]12,430.355928712,ZPTJKUUQUDRHTL-QAQRTNARSA-N
C10564,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC=C5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C)O[C@]12CC[C@@H](C)CN2,413.32937961600004,KWVISVAMQJWJSZ-VKROHFNGSA-N
C10565,O=C(OC[C@H]1O[C@@H](Oc2ccccc2CO)[C@H](O)[C@@H](O)[C@@H]1O)c1ccccc1,390.13146766399996,HHSKNLJWHGXWPK-BFMVXSJESA-N
C10566,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@@H](CO)O[C@H]2O[C@H]2CC[C@@]3(C)C(=CC[C@H]4[C@@H]5C[C@@H]6O[C@]7(CC[C@@H](C)CN7)[C@@H](C)[C@@H]6[C@@]5(C)CC[C@@H]43)C2)[C@H](O)[C@H](O)[C@H]1O,883.492935256,QCTMYNGDIBTNSK-XEAAVONHSA-N
C10567,C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC[C@H]4[C@H](O)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)N(C)C,363.31372955200004,QTNGLMWAVBOBLJ-RCFZRFIHSA-N
C10568,C[C@H]1CC[C@]2(NC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,415.34502968000004,XYNPYHXGMWJBLV-VXPJTDKGSA-N
C10569,C[C@H]1CC[C@]2(NC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,1033.545758676,REJLGAUYTKNVJM-SGXCCWNXSA-N
C10570,C[C@H]1CC[C@@H]2N(C1)C[C@@H]1[C@](O)([C@@H](O)C[C@@]3(O)[C@@H]4CC[C@@H]5[C@]6(O)O[C@@]4(C[C@@]13O)[C@@]5(C)CC[C@@H]6O)[C@]2(C)O,509.2988673359999,MZHXYVMEVBEFAL-XXFAKQOHSA-N
C10571,Cc1c([C@H](C)[C@@H]2NC[C@@H](C)C[C@H]2O)ccc2c1C[C@H]1[C@H]2CC=C2C[C@@H](O)CC[C@@]21C,409.298079488,MALFODICFSIXPO-KFKQDBFTSA-N
C10572,C[C@H]1CC[C@@H]2N(C1)C[C@@H]1[C@H](CC[C@H]3[C@@H]4C[C@H](O)[C@H]5C[C@@H](O)CC[C@]5(C)[C@H]4C[C@H]31)[C@]2(C)O,431.33994429999996,IUKLSMSEHKDIIP-BZMYINFQSA-N
C10573,C[C@H]1CC[C@@H]2N(C1)C[C@H]1[C@@H]3C[C@]45O[C@]6(O)[C@@H](O)CC[C@@]4(C)[C@@H]6CC[C@H]5[C@]3(O)[C@@H](O)[C@H](O)[C@@H]1[C@]2(C)O,493.3039527159999,NPNDUIMQBJIGQS-IDFKWMMPSA-N
C10574,Oc1ccc2c(c1)OCO2,138.031694052,LUSZGTFNYDARNI-UHFFFAOYSA-N
C10575,COc1cc(C(=O)O)cc(OC)c1O,198.05282342,JMSVCTWVEWCHDZ-UHFFFAOYSA-N
C10576,O=C(O[C@@H]1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O)c1cc(O)c(O)c(O)c1,344.07434671199997,LDPLFHGGZNSKDS-FTBFGRRBSA-N
C10577,O=C(OCc1ccccc1)c1cc(O)ccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,406.1263822839999,QJWRHLSORLOREK-BFMVXSJESA-N
C10578,COc1cc2c(=O)oc3c(OC)c(O)cc4c(=O)oc(c1OC)c2c34,344.05321734399996,LXEQIOGTMDLLEC-UHFFFAOYSA-N
C10579,O=C(O)c1cc(O)c(O[C@@H]2O[C@H](COS(=O)(=O)[O-])[C@@H](O)[C@H](O)[C@H]2O)c(O)c1,411.02388511990995,PCNPDUJUHNLVNS-YANYRWCTSA-M
C10580,CC(C)=CCC/C(=C/CC/C(C)=C/Cc1cc(O)ccc1O)CO,330.21949481999997,SNVNUOWZKGGIRP-ASKQTUSVSA-N
C10581,CCC/C=C/C/C=C/CCCCCCCc1cccc(O)c1O,316.240230264,RMTXUPIIESNLPW-AOSYACOCSA-N
C10582,COc1c(C)c(OCC=C(C)C)cc(CO)c1CO,266.151809184,DUMQPTRUYCCSEZ-UHFFFAOYSA-N
C10583,CC(=O)C1=CCCC2CCC1N2,165.1153641,SGNXVBOIDPPRJJ-UHFFFAOYSA-N
C10584,CN1C2C[C@H](OC(=O)[C@@H](CO)c3ccccc3)CC1[C@@H](O)C2,305.162708216,WTQYWNWRJNXDEG-ABSNHQIMSA-N
C10585,C=C(C(=O)OC1CC2CCC(C1)N2C)c1ccccc1,271.157228912,WPUIZWXOSDVQJU-UHFFFAOYSA-N
C10586,C=C(C(=O)O[C@H]1CC2[C@@H]3O[C@@H]3C(C1)N2C)c1ccccc1,285.136493468,JJNVDCBKBUSUII-UJIFDXPISA-N
C10587,CN1C2CCC1CC(OC(=O)[C@H]1CC[C@](C(=O)OC3CC4CCC(C3)N4C)(c3ccccc3)c3ccccc31)C2,542.314457824,GERIGMSHTUAXSI-KZYONXTKSA-N
C10588,Cc1coc2c(c1=O)C1CCC(C2)N1C,205.11027872,ODQUOOUDMCGJCX-UHFFFAOYSA-N
C10589,CN1C2CCC1[C@@H](C(=O)O)[C@@H](OC(=O)c1ccccc1)C2,289.131408088,GVGYEFKIHJTNQZ-CLRIEMFWSA-N
C10590,CN1C2CCC1CC(OC(=O)c1ccccc1)C2,245.141578848,XQJMXPAEFMWDOZ-UHFFFAOYSA-N
C10591,CN1C2CCC1CC(OC(=O)[C@@H]1CCSS1)C2,273.085720848,BOJOZZSCQUTEBY-QUBJWBRDSA-N
C10592,O[C@@H]1CC2CCC(O)(N2)[C@@H]1O,159.089543276,XOCBOVUINUHZJA-RKXXOXFUSA-N
C10593,O[C@H]1C2CCC(O)(N2)[C@H](O)[C@@H]1O,175.084457896,FXFBVZOJVHCEDO-NMACYSKISA-N
C10594,COC(=O)[C@@H]1C2CCC(C[C@@H]1OC(=O)/C=C/c1ccccc1)N2C,329.16270821600006,MQIXMJWNEKUAOZ-OSINBPNZSA-N
C10595,CN1C2CCC1CC(OC(=O)c1cccc(O)c1)C2,261.136493468,OJADCNKLFKWRHJ-UHFFFAOYSA-N
C10596,COc1ccc(C(=O)OC2CC3CCC(C2)N3C)cc1OC,305.162708216,AEFPCFUCFQBXDQ-UHFFFAOYSA-N
C10597,COc1ccc(C(=O)OC2CC3CCC(C2)N3O)cc1OC,307.141972772,QKXIPWXFQDIWOM-UHFFFAOYSA-N
C10598,COc1ccc(C(=O)OC2CC3CCC(C2)N3)cc1OC,291.147058152,HDLNHIIKSUHARQ-UHFFFAOYSA-N
C10599,Cc1oc2c(c(=O)c1C)C1CCC(C2)N1C,219.125928784,WBTZDCUVPGAROE-UHFFFAOYSA-N
C10600,CN1C2CCC1[C@@H](C(=O)O)[C@@H](O)C2,185.10519334,PHMBVCPLDPDESM-RLXKETGRSA-N
C10601,CC(=O)O[C@@H]1CC2CCC([C@@H]1C(O)c1ccccc1)N2C,289.167793596,RNAIYSUVIULACI-ZPSGRKDYSA-N
C10602,CN1C2CCC1CC(OC(=O)[C@H](O)Cc1ccccc1)C2,289.167793596,FNRXUEYLFZLOEZ-LGGPCSOHSA-N
C10603,C/C=C(\C)C(=O)O[C@H]1CC2[C@H](O)[C@H](O)C(C1)N2C,255.147058152,YZFJTFVPCWEPND-UEGMUGDPSA-N
C10604,O=C(OC1CC2CCC(C1)N2)[C@H](CO)c1ccccc1,275.152143532,ATKYNAZQGVYHIB-MLGYPOCJSA-N
C10605,COc1cc(C(=O)OC2CC3CCC(C2)N3C)ccc1O,291.147058152,OZKTVDIYALBSMA-UHFFFAOYSA-N
C10606,CN1C2CCCC1(O)CC2,141.1153641,BKWVNPXVPQOROM-UHFFFAOYSA-N
C10607,CN1C2CCCC1CC(=O)C2,153.1153641,RHWSKVCZXBAWLZ-UHFFFAOYSA-N
C10608,CN1C2CC3CC1[C@H](O)C2O3,155.094628656,MEGPURSNXMUDAE-IKTQEEBSSA-N
C10609,CN1C2CCC1C1=C(C2)O[C@H](c2ccccc2)CC1=O,269.141578848,SMCUGCCLJBVSAQ-PIMMBPRGSA-N
C10610,C/C=C(\C)C(=O)OC1CC2CCC(C1)N2C,223.157228912,UVHGSMZRSVGWDJ-RUDMXATFSA-N
C10611,CC(C)CC(=O)O[C@@H]1CC2C[C@@H](O)C(C1)N2C,241.167793596,APLLVFVOTXZBFO-RUJICJSRSA-N
C10612,COc1cc2cc(COC(C)=O)c(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(-c3ccc4c(c3)OCO4)c2cc1OC,586.16864102,KQSAUOPDQAYSSQ-GPXXLQEOSA-N
C10613,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)C3COC(=O)[C@H]32)OCO4)cc(OC)c1OC,414.1314676639999,YJGVMLPVUAXIQN-BCVBHCCTSA-N
C10614,COc1cc2c(cc1O)[C@H](c1cc(O)c(O)c(OC)c1)[C@@](O)(C(=O)O)[C@](O)(CO)C2,422.1212969039999,PGFBYAIGHPJFFJ-PWIZWCRZSA-N
C10615,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,414.1314676639999,YJGVMLPVUAXIQN-XVVDYKMHSA-N
C10616,COc1cc([C@@H]2c3cc4c(cc3C(=O)[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1OC,412.1158175999999,ISCQYPPCSYRZOT-BKTGTZMESA-N
C10617,COc1cc([C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]2C(=O)OC[C@@H]2Cc2ccc3c(c2)OCO3)cc(OC)c1OC,578.199941148,IETDTZKBVWFSKR-XYEVPOBGSA-N
C10618,COc1c2c(cc3c(-c4cc5c(cc4O)OCO5)c4c(cc13)C(=O)OC4)OCO2,394.0688674079999,SPDGJRPFXFRCMO-UHFFFAOYSA-N
C10619,C=CCc1ccc(O)c(-c2cc(/C=C/CO)ccc2O)c1,282.125594436,OUJJWPMPNAGHRR-HWKANZROSA-N
C10620,COc1ccc([C@@H]2O[C@@H](c3ccc(OC)c(OC)c3)[C@@H](C)[C@@H]2C)cc1OC,372.193673996,JLJAVUZBHSLLJL-HCIHMXRSSA-N
C10621,O=C1OC[C@H](Cc2ccc3c(c2)OCO3)/C1=C\c1ccc2c(c1)OCO2,352.09468823199995,CMJGAYUQSLJSCR-ULIPXBITSA-N
C10622,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)C[C@H](C)[C@](C)(O)[C@H]2OC(=O)c1ccccc1,536.2046326039999,UFCGDBKFOKKVAC-DSASHONVSA-N
C10623,c1cc2c(cc1[C@H]1OC[C@@H]3[C@@H](c4ccc5c(c4)OCO5)OC[C@H]13)OCO2,354.11033829599995,PEYUIKBAABKQKQ-AFHBHXEDSA-N
C10624,COc1cc(O[C@H]2OC[C@@H]3[C@@H](c4ccc5c(c4)OCO5)OC[C@H]23)ccc1O,372.1209029799999,OJVGWDJIYBTWDS-AFHBHXEDSA-N
C10625,COc1cc([C@H]2OC[C@@H]3[C@@H](c4cc(OC)c5c(c4)OCO5)OC[C@H]23)cc(OC)c1OC,430.1627677919999,DHWUVPPRBIJJKS-VUEDXXQZSA-N
C10626,COc1cc([C@H]2OC[C@@H]3[C@@H](c4ccc5c(c4)OCO5)OC[C@H]23)ccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,518.1788117799998,USVLFVSHBLNSOC-WMYFGKAISA-N
C10627,COc1cc2c(c(OC)c1OC)-c1cc3c(cc1[C@H](OC(C)=O)[C@H]1COC(=O)[C@@H]1C2)OCO3,456.1420323479999,XJTXBUKLGQCZHC-XFQAVAEZSA-N
C10628,COc1cc([C@@H]2OC[C@H]3[C@H](c4ccc5c(c4)OCO5)OC(=O)[C@H]32)ccc1O,370.1052529159999,ADTULSGZUFJGNI-WSFKTYETSA-N
C10629,C/C=C/c1ccc(O[C@H](C)[C@H](O)c2cc(OC)c(OC)c(OC)c2)c(OC)c1,388.18858861599995,LNEPYGTUEWFPKT-BUNWUOFNSA-N
C10630,COc1cc([C@H]2OC[C@@H]3[C@@H](c4cc(OC)c(O)c(OC)c4)OC[C@H]23)cc(OC)c1O,418.16276779199995,KOWMJRJXZMEZLD-HCIHMXRSSA-N
C10631,COc1cc([C@H]2OC[C@@H]3[C@@H](c4cc(OC)c(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)c(OC)c4)OC[C@H]23)cc(OC)c1O,580.2155912119999,WEKCEGQSIIQPAQ-IRBNZIFYSA-N
C10632,COc1cc(C[C@@]2(O)C(=O)OC[C@@H]2Cc2ccc(OC)c(OC)c2)ccc1O,388.152203108,YFVZKLQNMNKWSB-BTYIYWSLSA-N
C10633,COc1ccc([C@H]2O[C@@H](c3ccc(OC)c(OC)c3)[C@@H](C)[C@@H]2C)cc1OC,372.193673996,JLJAVUZBHSLLJL-GKHNXXNSSA-N
C10634,COc1c2c(cc3c1-c1c(cc4c(c1OC)OCO4)C[C@@H](C)[C@@H](C)C3)OCO2,384.15728848799995,HTBWBWWADZJXID-TXEJJXNPSA-N
C10635,COc1cc([C@H]2OC[C@@H]3[C@@H](c4cc(OC)c(OC)c(OC)c4)OC[C@H]23)cc(OC)c1OC,446.1940679199999,HRLFUIXSXUASEX-RZTYQLBFSA-N
C10636,C#CCOc1cc(-n2nc3n(c2=O)CCCC3)c(Cl)cc1Cl,337.03848201600005,XOEMATDHVZOBSG-UHFFFAOYSA-N
C10637,CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21,290.13789043599996,RIOXQFHNBCKOKP-UHFFFAOYSA-N
C10638,COC(=O)Nc1nc2ccccc2[nH]1,191.069476528,TWFZGCMQGLPBSX-UHFFFAOYSA-N
C10639,N=C(N)Nc1nc2ccccc2[nH]1,175.08579528799999,JJWCTKUQWXYIIU-UHFFFAOYSA-N
C10640,COC(=O)NC(N)=O,118.037842052,ICYIIEFSHYSYRV-UHFFFAOYSA-N
C10641,COC(=O)C(=O)OC,118.02660867200001,LOMVENUNSWAXEN-UHFFFAOYSA-N
C10642,Nc1nc2ccccc2[nH]1,133.063997224,JWYUFVNJZUSCSM-UHFFFAOYSA-N
C10643,COC(=O)Nc1nc2cc(O)ccc2[nH]1,207.064391148,UINGPWWYGSJYAY-UHFFFAOYSA-N
C10644,Cc1ccccc1CO[C@@H]1C[C@@]2(C(C)C)CC[C@]1(C)O2,274.193280072,QMTNOLKHSWIQBE-FGTMMUONSA-N
C10645,COC(=O)C1=CO[C@@H](C)[C@H]2CN3CCc4c([nH]c5ccc(OC)cc45)[C@@H]3C[C@H]12,382.189257312,DTDADHMBRZKXSC-IEGSVRCHSA-N
C10646,O=C(CO)[C@@H](O)[C@H](O)[C@H](O)CO,180.063388104,BJHIKXHVCXFQLS-UYFOZJQFSA-N
C10647,CCOc1nc(F)cc2nc(S(=O)(=O)Nc3c(Cl)cccc3C(=O)OC)nn12,429.030995416,BIKACRYIQSLICJ-UHFFFAOYSA-N
C10648,COC(=O)CSc1cc(/N=c2\sc(=O)n3n2CCCC3)c(F)cc1Cl,403.02273924,ZCNQYNHDVRPZIH-JXAWBTAJSA-N
C10649,CNC(=O)N(C)c1nc2ccccc2s1,221.062282972,RRVIAQKBTUQODI-UHFFFAOYSA-N
C10650,CSc1nc2ccccc2s1,181.001991224,UTBVIMLZIRIFFR-UHFFFAOYSA-N
C10651,CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O,260.016039756,CTSLUCNDVMMDHG-UHFFFAOYSA-N
C10652,CC(C)N1C(=O)N(c2ccccc2)CS/C1=N\C(C)(C)C,305.156183356,PRLVTUNWOQKEAI-VKAVYKQESA-N
C10653,CCC/C(=N\OCC)C1=C(O)CC(C2CCCSC2)CC1=O,325.171164724,GGWHBJGBERXSLL-NBVRZTHBSA-N
C10654,Cc1cc(C2CC2)nc(Nc2ccccc2)n1,225.12659748,HAORKNGNJCEJBX-UHFFFAOYSA-N
C10655,COc1cc(OC)nc(Oc2cccc(Oc3nc(OC)cc(OC)n3)c2C(=O)O)n1,430.11246353599995,RYVIXQCRCQLFCM-UHFFFAOYSA-N
C10656,Cc1[nH]c(N(C)C)nc(=O)c1C,167.105862036,MUEHLDAHWSCFAG-UHFFFAOYSA-N
C10657,CN(C)C1CSSSSSC1,244.949504352,KKJUPNGICOCCDW-UHFFFAOYSA-N
C10658,C1=Cc2cccc(OCC3CNCCO3)c2C1,231.125928784,MADRVGBADLFHMO-UHFFFAOYSA-N
C10659,CC#Cc1cc(C)nc(Nc2ccccc2)n1,223.110947416,CIFWZNRJIBNXRE-UHFFFAOYSA-N
C10660,OCC1CO1,74.036779432,CTKINSOISVBQLD-UHFFFAOYSA-N
C10661,C=CC(=O)OCCCC,128.083729624,CQEYYJKEWSMYFG-UHFFFAOYSA-N
C10662,O=S(=O)(O)CC(S)CS,187.963557116,JLVSRWOIZZXQAD-UHFFFAOYSA-N
C10663,O=[N+]([O-])c1ccc2c(c1)Cc1ccccc1-2,211.063328528,XFOHWECQTFIEIX-UHFFFAOYSA-N
C10664,O=[N+]([O-])c1ccc2c(c1)C(O)c1ccccc1-2,227.058243148,ZUXWEWNCAHRWBV-UHFFFAOYSA-N
C10665,CCOCN(C(=O)CCl)c1c(C)cccc1CC,269.11825656,VTNQPKFIQCLBDU-UHFFFAOYSA-N
C10666,CN(C)c1nc(=O)n(C2CCCCC2)c(=O)n1C,252.15862588,CAWXEEYDBZRFPE-UHFFFAOYSA-N
C10667,CSc1nc(NC2CC2)nc(NC(C)(C)C)n1,253.13611660799998,HDHLIWCXDDZUFH-UHFFFAOYSA-N
C10668,CCc1cccc(CC)c1N(COC)C(=O)CCl,269.11825656,XCSGPAVHZFQHGE-UHFFFAOYSA-N
C10669,COC(=O)C(C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,325.167793596,CJPQIRJHIZUAQP-UHFFFAOYSA-N
C10670,Cc1nnc(-c2ccccc2)c(=O)n1N,202.08546094,VHCNQEUWZYOAEV-UHFFFAOYSA-N
C10671,CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,311.16520675199996,HKPHPIREJKHECO-UHFFFAOYSA-N
C10672,CCC1(C(=O)NC(C)c2ccc(Cl)cc2)C(C)C1(Cl)Cl,333.045397236,RXDMAYSSBPYBFW-UHFFFAOYSA-N
C10673,COc1cc(OC)nc(NC(=O)NS(=O)(=O)N(C)S(C)(=O)=O)n1,369.04128982,CTTHWASMBLQOFR-UHFFFAOYSA-N
C10674,NC(=O)c1c(Cl)cccc1Cl,188.97481914,JHSPCUHPSIUQRB-UHFFFAOYSA-N
C10675,CCN(CC)C(=O)c1cccc(C)c1,191.131014164,MMOXZBCLCQITDF-UHFFFAOYSA-N
C10676,CCN(CC)CC(=O)Nc1ccc(C(=O)Nc2c(C)cccc2C)cc1,353.210327104,KWYCPUNAAYFHAK-UHFFFAOYSA-N
C10677,COC(=O)c1ccccc1CS(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,410.089619916,XMQFTWRPUQYINF-UHFFFAOYSA-N
C10678,CCN(CC)C(=O)Cc1ccccc1,191.131014164,UXDAWVUDZLBBAM-UHFFFAOYSA-N
C10679,CCN(C)C(=O)c1ccc(C(F)(F)F)cc1-c1ccc(OC)c(OC)c1,367.13952815999994,XFOXDUJCOHBXRC-UHFFFAOYSA-N
C10680,CCN1CCCC1CNC(=O)C(O)(c1ccccc1)c1ccccc1,338.199428072,LMXFPUVUUSHCMM-UHFFFAOYSA-N
C10681,COC(=O)C(C)N(C(=O)c1ccco1)c1c(C)cccc1C,301.131408088,CIEXPHRYOLIQQD-UHFFFAOYSA-N
C10682,O=C(Nc1ccc(Cl)cc1C(O)c1ccccc1)c1ccncc1,338.0822054,PFDCOZXELJAUTR-UHFFFAOYSA-N
C10683,CCOC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(Cl)cc(OC)n1,414.04008288000006,NSWAMPCUPHPTTC-UHFFFAOYSA-N
C10684,CC(C)CNC(=O)/C=C/C=C/Cc1ccccc1,243.162314292,APSXSFZATMGGAT-HCFISPQYSA-N
C10685,O=C/C=C/c1ccc(O)c(O)c1,164.047344116,AXMVYSVVTMKQSL-OWOJBTEDSA-N
C10686,COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,381.0743042000001,RSMUVYRMZCOLBH-UHFFFAOYSA-N
C10687,COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC,279.147058152,ZQEIXNIJLIKNTD-UHFFFAOYSA-N
C10688,Cc1cccc(C)c1N(Cn1cccn1)C(=O)CCl,277.098189812,STEPQTYSZVCJPV-UHFFFAOYSA-N
C10689,COc1cc(OC)nc(NC(=O)NS(=O)(=O)c2ncccc2C(=O)N(C)C)n1,410.100853296,RTCOGUMHFFWOJV-UHFFFAOYSA-N
C10690,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2CCC(F)(F)F)n1,419.08750965200005,LTUNNEGNEKBSEH-UHFFFAOYSA-N
C10691,Cc1nsc(N(C)C(=O)Cc2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)c1Cl,440.057311092,AWUHASQZSYOAQH-UHFFFAOYSA-N
C10692,CCS(=O)(=O)c1cccnc1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,431.05693988400003,MEFOUWRMVYJCQC-UHFFFAOYSA-N
C10693,CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,283.13390662399996,WVQBLGZPHOPPFO-UHFFFAOYSA-N
C10694,CC(Oc1ccc2ccccc2c1)C(=O)Nc1ccccc1,291.12592878400005,LVKTWOXHRYGDMM-UHFFFAOYSA-N
C10695,COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)cc(C)n1,364.08414061200006,ZDXMLEQEMNLCQG-UHFFFAOYSA-N
C10696,CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,267.05652889600003,AMEKQAFGQBKLKX-UHFFFAOYSA-N
C10697,COC(=O)c1sccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,387.0307251360001,AHTPATJNIAFOLR-UHFFFAOYSA-N
C10698,Cn1cccc1C(=O)C(C#N)C(=O)Nc1ccccc1,267.100776656,KBQUAIAGRLAZGP-UHFFFAOYSA-N
C10699,COc1ccsc1CN(C(=O)CCl)c1c(C)cccc1C,323.074677496,KDWQYMVPYJGPHS-UHFFFAOYSA-N
C10700,O=CNC(N1CCN(C(NC=O)C(Cl)(Cl)Cl)CC1)C(Cl)(Cl)Cl,431.924791768,RROQIUMZODEXOR-UHFFFAOYSA-N
C10701,COc1nc(C)nc(NC(=O)NS(=O)(=O)c2ccccc2OCCCl)n1,401.056067292,XOPFESVZMSQIKC-UHFFFAOYSA-N
